3091099	90	92	0
3091100	96	96	0
3091118	85	86	0
3091217	96	97	0
3091219	90	52	0
3091229	90	82	0
3091320	82	87	0
3091437	82	91	1
3091466	92	84	0
3091481	81	95	0
3091560	31	88	0
3091568	91	93	0
3091595	82	88	0
3091611	91	90	0
3091653	91	91	1
3091830	92	97	0
3091922	88	85	0
3092085	83	87	0
3092162	2	99	0
3092512	88	82	0
3092580	87	83	0
3092759	91	83	0
3092953	90	88	1
3093115	90	90	1
3093518	90	61	0
3093553	95	86	0
3093621	81	90	0
3093642	90	86	0
3093793	93	85	0
3093990	90	55	0
3094028	61	47	0
3094031	90	83	1
3094037	89	74	1
3094038	89	74	1
3094122	89	78	1
3094127	97	90	0
3094146	90	92	0
3094216	90	14	0
3094222	92	87	0
3094233	81	89	0
3094277	86	84	0
3094355	86	98	0
3094475	90	62	0
3094605	86	89	0
3094606	97	89	0
3094611	97	93	0
3094632	90	10	0
3094701	90	73	0
3094806	92	94	0
3094953	84	85	0
3095148	87	84	0
3095249	90	81	0
3095398	81	90	0
3095486	90	51	0
3095538	87	90	0
3095551	90	72	0
3095603	86	88	1
3095692	87	86	0
3095706	94	85	0
3095931	90	84	0
3095981	91	83	0
3096070	84	88	1
3096077	91	86	0
3096092	87	96	0
3096110	93	94	1
3096126	96	87	0
3096150	87	95	0
3096208	90	56	0
3096217	85	90	0
3096222	82	87	0
3096277	90	64	0
3096282	91	87	0
3096354	89	81	0
3096359	90	71	0
3096361	90	61	0
3096372	90	18	0
3096458	89	92	0
3096468	81	91	0
3096473	90	69	0
3096497	85	85	0
3096561	84	89	0
3096603	88	82	0
3096661	95	89	0
3096684	92	84	0
3096704	90	53	0
3096707	39	11	0
3096723	86	84	0
3096764	81	89	0
3096782	83	86	0
3096868	88	87	1
3096892	91	92	0
3097253	90	89	0
3097343	88	88	0
3097396	90	47	0
3097607	90	67	0
3098088	84	85	0
3098303	87	83	0
3098543	86	84	0
3098666	90	2	0
3098674	90	94	0
3098802	82	90	1
3098941	93	88	0
3098960	90	88	1
3099127	90	81	0
3099177	90	91	0
3099336	91	92	0
3099424	96	91	0
3099453	91	83	0
3099504	88	82	0
3099567	90	7	0
3099572	97	90	0
3099579	90	59	0
3099827	90	66	0
3099933	89	77	1
3100105	91	84	0
3100226	97	95	0
3100236	89	97	0
3100260	90	1	0
3100363	85	84	0
3100477	89	98	0
3100486	89	88	0
3100609	93	93	0
3100689	85	88	1
3100810	90	94	0
3100834	90	11	0
3100943	90	60	0
3100969	95	86	0
3101019	87	95	0
3101162	95	98	0
3101263	90	65	0
3101294	93	92	1
3101319	81	88	0
3101418	94	85	0
3101449	83	86	0
3101460	89	87	1
3101559	93	84	0
3101639	92	89	1
3101803	90	68	0
3101826	90	55	0
3101898	88	84	0
3101960	90	83	0
3102027	80	92	0
3102044	90	58	0
3102061	81	94	0
3102143	90	85	0
3102152	90	97	0
3102419	90	74	0
3102583	91	99	0
3102667	90	12	0
3102739	92	90	0
3102741	86	89	0
3102784	90	70	0
3102863	90	50	0
3103099	88	82	0
3103122	84	85	0
3103471	89	76	1
3103472	89	76	1
3103640	90	54	0
3103698	57	61	0
3103806	90	16	0
3103954	95	88	0
3103988	93	84	0
3103994	81	89	0
3103996	83	93	0
3104087	89	87	1
3104103	89	83	0
3104112	94	91	1
3104121	90	92	0
3104243	93	94	0
3104265	90	83	0
3104626	97	89	0
3104674	89	72	1
3104765	89	89	1
3104872	97	88	0
3104873	89	73	1
3104962	32	27	0
3104998	86	83	0
3105068	89	79	1
3105497	92	86	0
3105516	89	82	1
3105574	96	87	0
3105586	87	88	1
3105806	81	88	0
3105807	90	72	0
3105842	96	86	0
3105859	81	90	0
3105882	87	83	0
3106072	89	64	1
3106084	90	91	0
3106125	91	83	0
3106209	90	20	0
3106258	90	13	0
3106371	88	83	0
3106489	82	87	0
3106548	89	83	0
3106757	97	91	0
3106977	85	84	0
3107029	92	91	1
3107113	90	83	0
3107127	89	75	1
3107154	86	84	0
3107157	92	92	0
3107163	86	83	0
3107230	83	85	0
3107264	89	96	0
3107278	90	81	0
3107283	88	82	0
3107298	90	3	0
3107561	97	94	0
3108112	91	83	0
3108178	82	86	0
3108255	90	7	0
3108308	91	88	1
3108351	97	88	0
3108553	92	86	0
3108906	97	89	0
3109047	93	84	0
3109075	96	97	0
3109135	90	56	0
3109209	96	86	0
3109262	86	86	0
3109335	89	98	0
3109439	89	95	1
3109553	93	94	0
3109643	92	93	0
3109807	87	84	0
3109948	90	83	0
3109952	90	70	0
3110082	80	91	0
3110114	95	85	0
3110128	90	42	0
3110213	86	83	0
3110657	90	88	0
3110754	94	92	0
3110829	85	85	0
3110920	88	88	1
3110921	88	88	1
3111087	89	71	1
3111088	90	61	0
3111095	90	65	0
3111111	91	92	0
3111137	92	83	0
3111146	81	88	0
3111183	90	91	0
3111284	94	85	0
3111294	82	87	0
3111335	90	56	0
3111340	88	86	1
3111343	83	85	0
3111439	88	90	0
3111460	86	89	0
3111461	90	35	1
3111466	90	69	0
3111565	90	75	0
3111587	97	88	0
3111728	90	68	0
3111734	90	6	0
3111786	91	89	0
3111798	91	90	1
3111848	90	74	0
3111850	97	93	0
3111889	90	83	0
3112395	90	81	0
3112541	84	86	0
3112728	93	84	0
3112893	90	87	1
3112980	85	88	0
3113075	82	87	0
3113093	93	87	0
3113177	88	87	0
3113191	85	84	0
3113223	90	89	1
3113310	81	89	0
3113331	90	71	0
3113385	83	91	0
3113410	90	77	0
3113440	84	84	0
3113450	93	94	0
3113457	90	9	0
3113462	88	86	1
3113486	90	66	0
3113507	92	86	0
3113687	83	85	0
3113700	82	86	0
3113741	95	85	0
3113752	92	83	0
3113797	86	84	0
3113854	92	84	0
3113915	61	31	0
3113931	86	83	0
3113945	61	24	0
3114196	90	80	0
3114201	90	57	0
3114256	90	85	0
3114277	89	83	0
3114319	96	86	0
3114390	82	92	1
3114781	87	89	0
3115003	90	72	0
3115028	87	83	0
3115047	90	55	0
3115082	97	95	0
3115168	90	63	0
3115242	90	76	0
3115579	81	88	0
3115580	90	67	0
3115919	90	59	0
3115948	90	73	0
3115992	90	4	0
3116066	84	84	0
3116333	19	106	0
3116416	98	92	0
3116428	80	92	0
3116467	87	82	0
3116482	87	97	0
3116704	89	74	1
3116723	90	64	0
3116758	90	55	0
3116792	90	91	0
3116884	82	86	0
3116915	84	88	0
3117050	90	80	0
3117128	93	93	1
3117215	85	87	1
3117267	94	84	0
3117358	90	62	0
3117476	83	89	0
3117491	96	86	0
3117705	81	89	0
3117723	51	11	0
3117858	84	86	0
3118111	93	87	0
3118156	84	84	0
3118400	84	87	1
3118409	91	83	0
3118458	97	87	0
3118542	86	87	1
3118688	87	89	0
3118774	96	95	0
3118903	92	83	0
3118999	95	85	0
3119081	91	82	0
3119103	90	83	0
3119149	89	90	0
3119187	81	86	0
3119345	87	88	1
3119351	94	90	1
3119414	89	80	0
3119456	94	88	0
3119471	97	88	0
3119581	88	83	0
3119625	98	91	0
3119699	94	84	0
3119706	87	82	0
3119707	85	83	0
3119711	80	91	0
3119717	86	83	0
3119867	90	15	0
3119907	90	9	0
3119928	82	87	0
3119943	63	64	1
3119985	90	80	0
3120005	96	89	0
3120068	70	8	0
3120076	90	88	0
3120096	83	85	0
3120102	96	86	0
3120262	90	78	0
3120323	90	12	0
3120379	90	0	0
3120435	93	89	1
3120677	81	88	0
3120747	93	91	1
3120759	82	85	0
3121421	94	91	0
3121435	93	83	0
3121485	82	86	0
3121522	84	84	0
3121716	90	34	1
3121721	90	69	0
3121728	93	84	0
3121839	98	92	0
3121908	90	65	0
3122018	98	90	0
3122028	81	87	0
3122152	90	2	0
3122392	89	86	1
3122440	85	83	0
3122519	90	6	0
3122530	89	70	1
3122647	81	88	0
3122681	90	75	0
3122771	92	88	1
3122870	90	63	0
3122962	92	83	0
3122966	90	73	0
3123179	90	10	0
3123205	97	87	0
3123215	95	84	0
3123315	88	81	0
3123319	89	91	0
3123457	89	87	0
3123523	98	91	0
3123587	93	92	0
3123596	93	83	0
3123807	80	90	0
3123941	86	88	0
3123950	80	89	0
3123982	87	83	0
3124011	83	90	0
3124052	92	89	0
3124236	90	76	0
3124326	87	87	1
3124327	85	99	1
3124372	94	92	1
3124395	80	91	0
3124435	94	86	0
3124552	89	77	1
3124566	83	88	0
3124710	91	82	0
3124833	86	83	0
3124864	85	83	0
3124905	96	88	0
3125102	86	84	0
3125103	87	82	0
3125181	82	86	0
3125280	90	71	0
3125293	90	48	0
3125376	90	77	0
3125425	90	58	0
3125633	92	91	0
3126128	98	93	0
3126183	84	88	0
3126220	93	83	0
3126269	81	87	0
3126493	88	81	0
3126552	97	88	0
3126568	66	28	0
3126686	88	83	0
3126730	89	79	1
3126746	90	8	0
3126763	97	86	0
3126833	89	82	0
3126844	92	90	1
3127094	85	84	0
3127155	81	88	0
3127243	89	88	1
3127263	90	80	0
3127279	90	7	0
3127315	90	90	0
3127468	83	85	0
3127492	98	90	0
3127536	97	87	0
3127546	91	91	0
3127559	80	92	0
3127634	90	82	0
3127636	92	93	0
3127714	90	48	0
3127865	89	81	1
3127938	93	91	1
3127945	86	87	1
3127987	61	56	0
3128011	92	83	0
3128117	86	82	0
3128193	90	70	0
3128226	101	115	0
3128464	90	3	0
3128488	95	84	0
3128504	86	83	0
3128592	94	83	0
3128706	91	85	0
3128711	98	89	0
3128973	98	101	0
3129197	91	82	0
3129401	83	84	0
3129416	87	87	1
3129476	80	90	0
3129600	82	93	0
3129624	93	83	0
3129656	96	85	0
3129672	90	79	0
3129678	83	98	1
3129789	90	5	0
3129825	84	84	0
3129970	86	82	0
3130046	63	71	0
3130108	81	87	0
3130285	92	83	0
3130301	91	92	0
3130358	93	93	0
3130384	90	82	0
3130407	90	32	1
3130452	89	78	1
3130630	90	68	0
3130777	90	75	0
3130836	98	92	0
3130887	95	86	0
3131026	90	1	0
3131280	92	90	1
3131293	97	89	0
3131345	98	90	0
3131346	91	87	1
3131486	94	83	0
3131504	98	91	0
3131512	85	83	0
3131839	81	89	0
3131847	88	82	0
3131904	82	86	0
3132031	91	88	0
3132031	87	100	1
3132041	86	100	1
3132104	90	73	0
3132127	90	65	0
3132142	90	82	0
3132152	91	82	0
3132206	93	88	1
3132566	86	82	0
3132570	90	86	1
3132574	96	85	0
3132578	97	86	0
3132708	90	91	0
3132855	92	82	0
3132859	80	91	0
3132878	93	83	0
3132905	87	88	0
3132906	86	88	0
3132914	90	53	0
3132921	84	85	0
3132922	90	88	1
3132925	90	79	0
3133011	90	74	0
3133038	80	90	0
3133047	90	62	0
3133156	93	85	0
3133162	87	82	0
3133171	90	42	1
3133189	90	77	0
3133194	90	85	0
3133309	90	61	0
3133327	90	87	0
3133424	89	82	0
3133498	63	71	0
3133512	90	3	0
3133537	93	93	0
3133561	81	93	0
3133686	83	84	0
3133700	88	84	0
3133753	91	91	0
3133990	94	84	0
3134051	90	33	1
3134178	90	72	0
3134252	90	8	0
3134276	98	89	0
3134438	90	80	0
3134632	95	84	0
3134663	28	23	0
3134717	81	88	0
3135142	87	83	0
3135378	92	82	0
3135422	91	89	1
3135512	86	82	0
3135629	90	59	0
3135647	90	91	0
3135669	87	81	0
3135805	89	89	0
3135810	94	83	0
3135846	81	87	0
3135874	88	81	0
3135876	91	81	0
3135948	86	99	1
3135950	94	93	1
3136286	88	82	0
3136396	84	87	0
3136404	89	79	0
3136413	82	85	0
3136423	85	87	0
3136502	83	88	0
3136534	97	86	0
3136544	83	84	0
3136667	97	95	0
3136672	84	99	1
3136719	86	87	0
3136794	90	78	0
3136834	86	94	0
3136980	90	74	0
3136981	84	83	0
3136984	95	84	0
3137006	80	89	0
3137008	90	71	0
3137049	90	60	0
3137062	98	93	0
3137266	90	64	0
3137288	97	85	0
3137292	90	90	0
3137493	96	87	0
3137638	36	102	0
3137928	92	88	0
3137936	85	83	0
3137944	85	87	0
3138040	87	81	0
3138053	81	13	0
3138172	87	88	0
3138231	87	87	1
3138238	86	82	0
3138399	94	83	0
3138490	82	85	0
3138545	90	79	0
3138604	88	100	1
3138724	92	82	0
3138748	81	88	0
3138842	90	76	0
3138924	89	79	0
3138936	83	87	0
3139021	92	92	0
3139026	85	86	1
3139030	89	95	0
3139054	34	45	0
3139082	2	53	0
3139117	92	87	1
3139150	90	0	0
3139168	80	88	0
3139242	91	81	0
3139280	91	84	0
3139379	82	84	0
3139387	89	85	1
3139438	97	87	0
3139468	91	82	0
3139477	90	72	0
3139596	82	92	0
3139597	90	68	0
3139612	95	83	0
3139614	88	93	1
3139623	89	86	0
3139630	88	82	0
3139675	86	83	0
3139675	84	83	0
3139682	84	85	0
3139753	93	90	1
3139764	88	85	1
3139922	82	86	0
3140002	94	92	0
3140004	98	88	0
3140030	93	83	0
3140070	96	85	0
3140125	90	69	0
3140143	98	89	0
3140167	90	70	0
3140171	77	87	0
3140194	87	81	0
3140235	86	86	1
3140252	81	87	0
3140258	86	85	0
3140262	93	89	0
3140287	90	11	0
3140326	81	88	0
3140350	94	91	1
3140435	86	94	0
3140528	38	18	0
3140558	93	82	0
3140664	80	90	0
3140702	64	86	0
3140774	86	87	0
3141104	85	99	1
3141207	92	82	0
3141242	88	89	0
3141321	90	82	0
3141697	83	84	0
3141782	85	82	0
3141851	90	67	0
3142066	84	83	0
3142200	97	92	0
3142233	84	91	1
3142525	89	85	1
3142560	92	90	0
3142580	98	92	0
3142645	89	89	0
3142782	93	86	0
3142786	87	82	0
3142878	80	89	0
3142883	90	82	0
3142883	89	100	1
3142891	97	90	0
3142910	90	31	1
3143027	81	86	0
3143036	64	86	0
3143040	80	90	0
3143082	89	82	0
3143092	82	97	1
3143177	82	85	0
3143247	89	67	1
3143250	83	98	1
3143301	87	81	0
3143305	98	94	0
3143324	83	86	0
3143335	97	88	0
3143363	92	97	1
3143455	97	86	0
3143520	95	83	0
3143584	83	83	0
3143637	90	9	0
3143653	80	93	0
3143697	86	82	0
3143871	91	81	0
3143892	90	7	0
3144247	94	83	0
3144406	88	80	0
3144697	93	82	0
3144981	89	87	1
3145001	81	88	0
3145060	89	81	0
3145168	83	86	0
3145213	98	88	0
3145309	87	86	1
3145365	86	81	0
3145384	81	87	0
3145410	85	82	0
3145467	90	89	0
3145469	85	84	0
3145481	92	90	0
3145553	86	82	0
3145614	86	87	0
3145874	92	89	1
3145884	80	91	0
3145936	90	79	0
3145947	86	95	0
3145948	98	87	0
3145957	90	78	0
3146033	90	2	0
3146168	95	83	0
3146168	89	78	1
3146244	90	5	0
3146385	84	84	0
3146388	90	81	0
3146459	82	85	0
3146476	60	50	0
3146494	90	32	1
3146502	90	16	0
3146573	80	89	0
3146599	80	88	0
3146768	83	84	0
3146841	83	87	0
3146862	35	30	0
3146887	96	84	0
3146980	86	82	0
3146994	83	96	1
3147010	85	98	1
3147208	88	81	0
3147308	94	88	1
3147608	91	81	0
3147615	80	90	0
3147626	91	83	0
3148193	84	83	0
3148214	90	75	0
3148338	90	100	1
3148357	85	82	0
3148391	89	76	1
3148665	87	100	1
3148788	95	83	0
3148860	93	82	0
3148863	91	87	0
3148880	90	24	1
3149009	91	90	0
3149067	90	81	0
3149074	90	10	0
3149114	90	30	1
3149226	86	81	0
3149358	93	93	0
3149476	92	86	1
3149625	85	83	0
3149844	94	82	0
3149869	88	80	0
3149906	90	78	0
3149932	92	91	0
3150021	93	92	0
3150104	91	88	1
3150134	92	90	0
3150191	87	81	0
3150201	92	85	0
3150222	87	88	0
3150292	80	28	0
3150407	82	92	0
3150457	80	88	0
3150507	90	73	0
3150586	82	85	0
3150600	90	76	0
3150808	88	86	1
3150810	90	38	1
3150827	89	81	0
3150835	90	85	1
3150885	90	70	0
3150936	86	82	0
3151023	92	81	0
3151024	86	83	0
3151035	81	86	0
3151079	85	99	1
3151085	85	86	0
3151094	93	87	1
3151111	91	81	0
3151118	81	85	0
3151216	90	86	0
3151236	86	81	0
3151246	90	77	0
3151395	48	127	0
3151472	83	83	0
3151523	98	87	0
3151707	94	93	0
3151764	82	84	0
3152088	93	81	0
3152184	95	83	0
3152309	94	82	0
3152322	90	81	0
3152362	96	84	0
3152522	87	99	1
3152532	94	94	0
3152597	87	87	0
3152683	98	88	0
3152697	84	97	1
3152800	91	93	0
3152812	88	80	0
3152822	94	91	0
3152880	81	86	0
3152883	94	117	0
3152914	88	88	0
3152955	91	80	0
3152971	90	4	0
3153047	90	74	0
3153062	97	85	0
3153255	98	93	0
3153277	95	89	1
3153349	90	94	1
3153360	93	99	1
3153370	81	93	0
3153424	95	92	1
3153684	80	89	0
3153825	86	99	1
3153830	83	86	0
3153948	88	81	0
3153987	92	81	0
3153994	92	87	0
3154093	84	82	0
3154133	90	31	1
3154411	90	30	1
3154429	92	99	1
3154483	87	86	1
3154492	96	83	0
3154510	86	81	0
3154521	89	97	0
3154619	90	36	1
3154632	90	37	1
3154680	82	84	0
3154700	85	82	0
3154723	87	81	0
3154746	91	83	0
3154803	96	86	0
3154803	91	81	0
3154942	87	80	0
3155034	94	82	0
3155035	82	116	0
3155048	84	85	1
3155055	81	87	0
3155057	88	84	1
3155148	81	86	0
3155157	82	96	1
3155385	94	92	1
3155555	90	66	0
3155717	89	78	0
3155800	90	77	0
3155852	80	87	0
3155942	90	71	0
3156015	89	83	0
3156068	97	85	0
3156076	93	89	1
3156144	89	88	0
3156145	90	69	0
3156246	84	98	1
3156409	63	64	0
3156530	86	81	0
3156532	90	75	0
3156616	90	56	0
3156650	91	90	0
3156714	86	82	0
3156730	93	82	0
3156749	84	82	0
3156785	94	90	1
3156881	95	82	0
3157125	98	87	0
3157198	98	91	0
3157445	95	83	0
3157446	89	93	1
3157466	87	80	0
3157527	85	85	1
3157770	96	83	0
3157790	89	83	0
3157807	93	81	0
3157893	90	90	0
3157894	91	80	0
3157966	97	86	0
3158080	80	88	0
3158127	88	100	1
3158165	88	81	0
3158242	89	78	0
3158262	90	9	0
3158272	83	83	0
3158295	90	88	0
3158375	90	26	1
3158383	82	84	0
3158393	86	85	1
3158400	86	84	0
3158404	93	92	0
3158413	30	60	0
3158415	52	117	0
3158434	95	85	0
3158726	90	67	0
3158847	80	90	0
3158907	92	81	0
3159041	90	6	0
3159160	81	95	1
3159193	95	91	1
3159200	95	82	0
3159245	82	83	0
3159269	90	63	0
3159392	89	85	0
3159432	90	20	1
3159452	87	87	0
3159507	87	81	0
3159572	90	40	1
3159575	84	82	0
3159634	81	85	0
3159713	85	82	0
3159772	93	91	0
3159956	89	86	1
3160079	96	84	0
3160146	89	78	0
3160344	86	81	0
3160449	88	92	1
3160535	87	80	0
3160556	83	83	0
3160579	97	86	0
3160600	93	81	0
3160621	82	84	0
3160681	91	85	1
3160682	91	85	1
3160753	80	89	0
3160887	90	62	0
3161001	87	85	1
3161058	87	83	0
3161109	60	71	0
3161144	85	83	0
3161185	85	81	0
3161187	98	86	0
3161207	90	29	1
3161315	93	90	1
3161518	90	44	1
3161571	90	5	0
3161621	80	87	0
3161673	89	83	0
3161689	91	87	1
3161726	88	79	0
3161748	90	78	0
3161755	92	88	1
3161761	88	80	0
3161775	91	80	0
3161799	96	83	0
3161852	81	86	0
3161934	98	87	0
3161946	99	90	0
3162032	86	86	0
3162052	81	85	0
3162057	98	88	0
3162062	98	85	0
3162074	90	72	0
3162112	84	82	0
3162290	80	88	0
3162400	91	85	0
3162412	84	90	1
3162518	83	85	0
3162606	99	91	0
3162688	89	100	1
3162696	84	86	0
3162814	94	82	0
3162846	89	81	0
3162904	81	95	1
3162905	95	82	0
3163031	87	87	0
3163032	85	86	0
3163150	79	90	0
3163187	85	81	0
3163201	10	42	0
3163248	84	83	0
3163285	83	95	1
3163324	90	23	1
3163335	90	85	0
3163355	49	76	0
3163404	82	92	0
3163534	90	83	0
3163693	93	81	0
3163920	90	29	1
3163979	24	45	0
3163983	86	86	0
3164002	82	84	0
3164373	80	89	0
3164384	86	82	0
3164524	85	82	0
3164536	90	84	1
3164699	87	99	1
3164894	86	99	1
3164916	61	5	0
3165052	92	80	0
3165053	94	92	0
3165061	98	86	0
3165063	90	3	0
3165063	95	82	0
3165156	82	96	1
3165247	99	89	0
3165291	80	87	0
3165297	99	90	0
3165298	86	98	1
3165304	66	61	0
3165305	93	83	0
3165308	90	39	1
3165439	92	98	1
3165442	86	80	0
3165462	88	79	0
3165493	95	88	1
3165511	83	86	0
3165576	90	76	0
3165619	90	1	0
3165622	93	86	1
3165674	90	30	1
3165683	93	81	0
3165775	91	79	0
3165834	92	89	0
3165862	90	21	1
3166036	92	87	0
3166043	95	87	0
3166098	90	80	0
3166102	82	91	0
3166113	93	91	0
3166128	84	85	0
3166167	90	65	0
3166181	94	81	0
3166205	94	88	0
3166379	90	34	1
3166396	92	84	0
3166457	98	94	0
3166530	88	80	0
3166531	91	80	0
3166598	88	95	0
3166691	90	24	1
3166753	44	51	0
3166841	91	89	0
3166855	81	85	0
3166859	83	97	1
3166972	62	7	0
3166999	87	80	0
3167037	91	83	0
3167072	84	98	1
3167087	98	85	0
3167089	83	81	0
3167111	96	83	0
3167165	94	89	1
3167207	62	53	0
3167247	121	0	0
3167252	62	66	0
3167276	82	84	0
3167287	62	36	0
3167353	87	86	0
3167529	84	83	0
3167539	90	72	0
3167548	85	81	0
3167622	98	87	0
3167631	98	93	0
3167693	84	48	0
3167820	87	81	0
3167921	90	3	0
3167946	89	80	0
3167972	86	81	0
3168012	94	92	0
3168027	86	82	0
3168067	98	89	0
3168099	86	80	0
3168113	84	82	0
3168136	95	89	0
3168240	48	3	0
3168253	87	85	1
3168273	99	88	0
3168277	88	79	0
3168342	90	77	0
3168460	83	82	0
3168502	86	94	0
3168602	83	83	0
3168614	92	80	0
3168650	87	99	1
3168670	88	99	1
3168704	90	22	1
3168944	98	86	0
3169006	90	35	1
3169079	99	89	0
3169090	90	48	1
3169096	80	88	0
3169114	95	82	0
3169138	90	36	1
3169201	82	83	0
3169258	90	41	1
3169324	94	81	0
3169345	85	98	1
3169358	40	27	0
3169500	90	33	1
3169544	97	84	0
3169612	94	91	1
3169706	89	99	1
3169713	91	85	0
3169718	91	80	0
3169719	85	85	0
3169819	90	32	1
3169892	81	85	0
3169896	80	87	0
3170007	90	68	0
3170190	90	80	0
3170212	91	79	0
3170229	86	94	0
3170287	94	90	0
3170304	81	90	1
3170409	86	80	0
3170455	94	86	1
3170465	96	82	0
3170599	93	87	0
3170710	81	86	0
3170732	87	80	0
3170776	90	93	1
3170834	90	29	1
3170991	60	124	0
3171013	95	90	1
3171015	90	3	0
3171045	80	86	0
3171050	89	80	0
3171095	88	85	1
3171111	86	86	0
3171141	90	18	1
3171166	92	80	0
3171183	90	38	1
3171262	99	90	0
3171275	99	88	0
3171300	90	17	1
3171322	97	85	0
3171527	87	85	1
3171619	90	99	1
3171648	85	84	1
3171726	91	94	1
3171752	92	85	1
3171759	90	76	0
3171788	92	83	0
3171810	87	86	0
3171811	86	81	0
3172158	84	81	0
3172164	85	81	0
3172169	97	83	0
3172218	92	88	1
3172268	82	96	1
3172288	91	80	0
3172310	91	84	1
3172394	82	83	0
3172407	89	81	0
3172437	90	25	1
3172503	96	84	0
3172554	93	88	1
3172608	84	80	0
3172611	83	82	0
3172614	90	85	0
3172628	88	82	0
3172636	95	81	0
3172695	95	92	0
3172712	84	96	1
3172763	90	69	0
3172778	93	90	0
3172785	90	43	1
3172788	96	82	0
3172852	90	81	0
3172923	91	86	1
3172949	99	91	0
3172974	23	9	0
3173084	87	79	0
3173085	90	89	0
3173102	80	87	0
3173103	87	82	0
3173173	89	83	1
3173304	90	70	0
3173343	90	88	0
3173351	98	85	0
3173440	1	92	0
3173515	99	87	0
3173561	86	84	1
3173635	81	85	0
3173651	88	80	0
3173669	83	97	1
3173815	12	53	0
3173837	88	88	0
3173843	80	88	0
3174093	81	83	0
3174135	81	84	0
3174170	90	73	0
3174322	89	87	0
3174331	81	86	0
3174335	86	80	0
3174389	86	82	0
3174403	90	28	1
3174408	58	105	0
3174590	90	96	0
3174742	84	81	0
3174812	84	84	1
3174974	92	80	0
3174984	96	84	0
3174996	82	84	0
3175048	90	77	0
3175191	90	82	0
3175194	86	98	1
3175279	96	82	0
3175281	91	78	0
3175439	84	82	0
3175743	91	89	0
3175791	90	42	1
3175791	86	85	0
3175792	90	42	1
3175797	83	82	0
3175815	87	79	0
3175887	94	81	0
3175918	81	95	1
3176009	90	100	1
3176017	99	88	0
3176025	99	89	0
3176025	87	80	0
3176078	97	83	0
3176150	87	86	0
3176383	90	75	0
3176427	84	81	0
3176549	92	87	1
3176550	92	87	1
3176559	82	83	0
3176566	95	81	0
3176584	80	88	0
3176593	85	82	0
3176870	90	5	0
3176884	85	97	1
3176949	93	80	0
3176988	85	81	0
3177075	94	91	0
3177081	92	99	1
3177316	98	84	0
3177325	73	84	0
3177338	99	87	0
3177341	91	79	0
3177396	88	79	0
3177463	94	98	1
3177596	94	85	0
3177636	87	99	1
3177718	80	86	0
3177721	86	80	0
3177726	93	90	0
3177734	92	90	0
3177736	83	85	0
3177891	85	80	0
3178052	90	47	1
3178146	90	37	1
3178294	83	82	0
3178405	91	86	1
3178434	90	8	0
3178480	84	85	0
3178583	90	23	1
3178619	81	84	0
3178687	89	77	0
3178783	90	4	0
3178790	80	89	0
3178894	94	80	0
3179043	95	81	0
3179051	81	94	1
3179149	84	81	0
3179207	88	84	1
3179405	94	90	1
3179468	96	88	1
3179494	87	79	0
3179550	86	80	0
3179613	93	80	0
3179643	82	83	0
3179662	90	7	0
3179667	97	83	0
3179695	86	82	0
3179808	95	87	1
3179832	86	79	0
3179833	88	79	0
3179900	91	78	0
3179926	99	92	0
3179945	93	85	1
3179959	85	80	0
3180044	94	91	0
3180171	92	88	0
3180191	88	86	0
3180203	94	92	0
3180297	94	86	1
3180510	89	79	0
3180516	83	82	0
3180526	98	84	0
3180534	80	87	0
3180535	84	84	0
3180691	91	84	0
3180733	90	76	0
3180755	99	87	0
3180830	90	83	1
3180875	89	85	1
3180877	82	13	0
3180891	88	78	0
3180898	16	18	0
3180960	85	81	0
3181038	92	79	0
3181052	81	85	0
3181171	85	98	1
3181200	80	85	0
3181214	94	88	1
3181233	94	80	0
3181275	90	28	1
3181288	80	89	0
3181293	45	51	0
3181423	87	98	1
3181424	87	98	1
3181432	91	99	1
3181451	88	80	0
3181465	90	25	1
3181527	91	79	0
3181551	88	81	0
3181561	82	82	0
3181602	85	80	0
3181787	95	88	0
3181849	93	88	0
3181944	88	79	0
3181948	93	87	1
3181956	88	86	0
3181980	87	84	1
3182154	86	99	1
3182156	90	38	1
3182202	87	80	0
3182322	83	95	1
3182378	82	87	0
3182392	90	79	0
3182419	93	86	0
3182428	96	82	0
3182492	84	82	0
3182576	92	84	1
3182651	90	16	1
3182656	94	89	0
3182667	83	97	1
3182799	89	80	0
3182827	84	81	0
3183042	90	19	1
3183125	89	99	1
3183136	88	99	1
3183145	89	79	0
3183353	90	31	1
3183442	95	83	0
3183546	86	85	0
3183550	96	81	0
3183560	95	81	0
3183585	81	84	0
3183604	80	86	0
3183683	92	79	0
3183720	88	78	0
3183836	90	2	0
3183861	87	85	0
3183911	94	80	0
3183916	90	84	0
3184231	82	96	1
3184335	85	85	0
3184444	93	99	1
3184530	98	86	0
3184728	99	90	0
3184768	94	88	1
3184773	85	80	0
3184777	99	89	0
3184805	93	98	1
3184820	90	79	0
3184862	92	88	0
3184924	92	82	0
3184930	83	84	0
3185045	90	50	1
3185121	82	83	0
3185195	89	80	0
3185318	95	89	1
3185397	85	82	0
3185411	97	82	0
3185494	89	79	0
3185542	87	85	0
3185607	91	79	0
3185651	93	87	1
3185677	99	86	0
3185727	91	88	0
3185730	90	21	1
3185765	99	87	0
3185906	92	79	0
3185932	81	89	1
3186083	87	79	0
3186084	90	46	1
3186095	80	86	0
